Date,volETH,totalValueLockedUSD,bridgeVolume,dailyBorrowUSD,dailyDepositUSD,dailyRepayUSD,dailyWithdrawUSD,dailyFlashloanUSD,dailyLiquidateUSD,totalBorrowBalanceUSD,totalDepositBalanceUSD,dailyProtocolSideRevenueUSD,dailySupplySideRevenueUSD,dailyTotalRevenueUSD,dailyTransferUSD,dailyActiveBorrowers,dailyActiveDepositors,dailyActiveUsers,dailyActiveTxSigners,dailyActiveLiquidatees,dailyActiveLiquidators,dailyActivePositions,dailyBorrowCount,dailyDepositCount,dailyFlashloanCount,dailyLiquidateCount,dailyRepayCount,dailyTransactionCount,dailyTransferCount,dailyWithdrawCount,openPositionCount,weightedAverageGasPrice,weightedAverageTxFee,weightedAverageEthAPY,weightedAverageStablecoinAPY,bridgeHack,lendingHack,tokenization,marketCollapse,bridgeIntegrations,mainnet,FGI,ETHreturn,CER
2022-12-17,0.03844565413445944,16046902615.7,82114481.83,152996286.88,232091371.26,41894172.488000005,196362668.92,5881646.2112,1440095.298476,8175329580.7,16046902615.7,46285.282678,195374.45398,241659.73670378,38441549.165,12774,6996,18962,32246,37,18,0,15095,25140,320,38,4881,64440,5844,13224,2322877,-0.2551754699826206,-0.17568498134658464,0.891939593925724,1.526122964110964,0,0,0,0,0,0,28,0.01740149608021735,0.6592071305770612
2022-12-18,0.03841207994525687,16106413602.1,35508887.099,64878951.031,118971641.012,45609973.870000005,104461655.539,652317.9786,27578.9799244,8183202950.7,16106413602.1,41508.251647,190849.96497,232358.21667104,16590583.5215,6771,11120,21991,34689,11,7,0,8468,35128,271,11,7130,67251,4812,11506,2330132,-0.03662781229463779,0.07511056039091023,1.2898326548922268,1.517137056087396,0,0,0,0,0,0,26,-0.00378078665295689,0.5453312275019896
2022-12-19,0.037529036472674,15931821929.7,75241890.607,86743213.3,191757403.277,42606383.831,219921091.038,1963305.4418,93659.78244,8143900070.2,15931821929.7,93462.48908,205598.0078,299060.49689751,12718981.109,2885,5481,10810,21482,295,35,0,4463,20694,407,309,3053,44137,3895,11400,2334747,0.03788511302789285,-0.02562356545410477,1.277414598676789,1.4910328592993094,0,0,0,0,1,0,29,-0.01267832340763419,0.4523591361669438
2022-12-20,0.03889019520662492,16249816025.1,143129549.41,155941141.218,279335587.437,61203199.655,231367537.094,1573098.0626,39860.594519759994,8191027724.9,16249816025.1,55473.244387,195223.55081,250696.79522976,37765294.212,2010,3724,7485,17822,25,13,0,3537,17457,365,26,2437,39269,4484,11109,2337541,0.09597861772104375,0.1276746958170908,1.2660361231862454,1.5225489547484294,0,0,0,0,0,0,29,0.04143150217337865,0.5582573371649977
2022-12-21,0.03903849031664101,16065539254.4,64284602.372,79125908.613,174163654.417,38086548.9267,180606942.62,1432500.7769,3618.21806427,8096806035.3,16065539254.4,51425.250204,197690.22934,249115.47951885,62976947.3966,1667,2646,5518,15912,12,6,0,2536,15225,266,15,1870,34953,4712,10460,2339533,-0.01278316014288248,-0.09114924790277916,1.248122628105146,1.5061222306868345,0,0,0,0,0,0,26,-0.00275601252169988,0.4543192945615901
2022-12-22,0.03808910784407243,16277104909.2,97353192.68,87526313.77,168464995.29,57129995.306,153540722.362,4540545.2896,33605.683023,8169074084,16277104909.2,78993.214683,200200.71968,279193.934368059,24430035.305,1626,2983,5507,15960,16,12,0,2523,14144,308,16,1517,32297,3311,10581,2341879,-0.06828833941203849,0.01384632084539476,1.208889309792477,1.5333111988411674,0,0,0,0,0,0,28,0.0030599426693918,0.5195519319567246
2022-12-23,0.01793532598609058,16230160604.8,74478047.19999999,81846953.8555,133656291.545,59228511.17910001,173239984.101,1423544.57976,6439.7263864999995,8150512265.1,16230160604.8,50040.611942,196842.65466,246883.26663465,43205470.2644,1723,5749,7944,19997,28,6,0,2720,20662,294,31,1295,42169,6660,10632,2345626,-0.08738701159478432,-0.11243412236094465,1.1920257606069944,1.5470663827940907,0,0,0,0,0,0,27,0.00201837941839588,0.6123688822231268
2022-12-24,0.01733765641567545,16244722970.9,48991656.36,44388102.798,137534206.81,19228967.694,133052323.1,4768080.9801,389.15705849,8149406721.7,16244722970.9,55991.999235,192566.52223,248558.52141918,51681729.387,1570,5847,8001,21354,9,6,0,2196,21510,188,9,918,41074,6868,9442,2349502,-0.15674523642023364,-0.05783091726101744,1.1643155534403875,1.5564911508278811,0,0,0,0,0,0,29,3.52388253546998e-4,0.3227422750132338
2022-12-25,0.01718624437014829,16155475713.3,33112529.613,60941681.759,95725270.08,37428157.3449,104788087.856,807480.5965600001,264880.9076681,8131268519.5,16155475713.3,39441.977396,189678.20047,229120.17782837,21391377.583,1217,3403,5667,16724,47,19,0,1775,16246,138,48,933,32760,5018,8652,2351955,-0.01406153764938347,0.06039869693054993,1.167666309981071,1.5488430237466315,1,0,0,0,0,0,29,-0.00145132551149895,0.6366310767059682
2022-12-26,0.01547381077504929,16215675649.6,64169302.724,53081829.406,109132422.79,28867761.08,103807710.836,256772.44336,2509.98878679,8139592073.2,16215675649.6,59876.85842,192729.60156,252606.45993575,28831469.728,1199,8329,10474,21415,10,6,0,1646,20284,130,10,1091,38770,5279,10393,2355131,0.06642382230336284,-0.02467612802786492,1.1597086063420932,1.5525004361041277,0,0,0,0,0,0,28,0.00732526146463019,0.486398341106599
2022-12-27,0.00641703189839271,16152078228.9,99967339.766,88336124.66499999,151140584.25,43865632.239,161283076.66,4994978.2082,1875.104383,8123962494.1,16152078228.9,64350.191226,232505.43643,296855.62760416,25917645.336,1024,6610,8588,20313,22,11,0,1667,19246,307,23,1294,41720,7399,11859,2356861,0.21314653377324683,0.11732166013594876,1.1401918863506362,1.5706347464004276,0,0,0,0,0,0,27,-0.01315997264249979,0.5844633002005879
2022-12-28,0.00922273980840483,15994197409.2,51513335.485,234674158.6804,536574153.715,123242978.3479,579591810.395,1514091.1447,45094.610172,8054828185.1,15994197409.2,79451.657841,195695.64996,275147.30785856,41818868.9096,2075,10244,16545,32416,119,31,0,2962,29065,345,136,1652,59991,11389,14525,2361213,0.02944036854134782,0.0482886372082707,1.1172721195202333,1.5734159829159344,0,0,0,0,0,0,28,-0.0180052999114304,0.43735643443803784
2022-12-29,0.01010384793845063,15968629100.6,54442553.587,86101862.146,130813905.168,56280144.669,166797703.583,770130.7792,145580.126521,8031792847.4,15968629100.6,60661.750096,193445.60822,254107.35835972,61957583.425,4778,16050,21016,34328,185,30,0,5975,33872,377,189,2210,65318,9330,13460,2372031,0.04088307511008877,0.0800158947735072,1.105224990138271,1.5566989139149157,0,0,0,0,0,0,28,0.00908481164871322,0.6582011448662297
2022-12-30,0.00997171456703522,15878422938.7,66896555.077,77093019.66,157789722.81,48878641.547000006,186249397.19,3437311.2831,574576.0008501,7986890317.4,15878422938.7,60624.08606,182683.22228,243307.30829116,167707269.1742,2082,6267,9797,22478,106,32,0,3011,22544,275,117,1658,50859,10100,13203,2376755,0.04870909593001162,0.04209385413398753,1.060916866884699,1.5421346442523016,0,0,0,0,0,0,28,-8.664356713721233e-4,0.4885807407927976
2022-12-31,0.00990081109114706,15699960882.4,94796082.46,49068333.051,94387782.376,33663966.659,150627909.69,1057638.8883999998,48510.069556999995,7875494863.9,15699960882.4,63228.60997,181097.12355,244325.73359165,32117436.3775,1527,4358,6837,15975,17,11,0,2063,15584,194,19,1201,30357,3209,8138,2378904,-0.04031262900405251,0.00318721509914911,1.0578071384241794,1.5635186510169727,0,0,0,0,0,0,25,-0.00344817851371015,0.5198589458912493
2023-01-01,0.01024988391449977,15849381529.2,27566727.979,71511001.668,104670423.237,42061443.7396,105177523.92,646013.6029,471.301043835,7950215521.5,15849381529.2,50867.181932,184876.58686,235743.76884328,7526503.0733,1180,3160,4853,15201,6,4,0,1685,13049,150,6,964,26389,2009,8604,2380640,-0.10379907339204014,0.0647792874535995,1.044397153320397,1.5520189012595351,0,0,0,0,0,0,26,0.00404809854236809,0.6832016099340805
2023-01-02,0.01091089615419647,15975819862.9,41702381.718,71549882.9613,92974075.731,33265447.8965,93055809.205,2264332.4104,1334783.84771347,7972161005.4,15975819862.9,53078.210465,185066.23872,238144.44927374,6611116.398899999,2773,4743,6854,17716,11,10,0,3890,14620,205,13,1599,32316,2048,10016,2383575,0.11779033516374156,-0.05959599874768048,1.0531539864398618,1.5475645402697318,0,0,0,0,0,0,27,0.01110823408332528,0.7695681016320487
2023-01-03,0.00964854681176409,15789705424.9,48035729.036,122359695.668,363250642.209,52466171.148,365177167.822,4184824.5064,90.84784311,7881258877.7,15789705424.9,42845.291923,182920.10488,225765.39680348,6891693.0818,7224,10243,12657,27325,8,6,0,8712,26282,248,8,2579,53574,2460,13355,2390555,0.06743702204380557,0.05849797966963877,1.0372595102091051,1.559948806872404,0,0,0,0,0,0,26,5.270743379170995e-4,0.33684646756274444
2023-01-04,0.01279372131181861,16211872487.9,66775921.3,140973074.194,202714323.543,62360863.373,166237359.879,7723519.0651,5507274.240515,7984407157.6,16211872487.9,100208.687551,207699.47148,307908.159050834,22952419.6694,4355,9801,12561,24400,122,14,0,6060,24592,416,127,2542,50632,3283,13761,2395159,0.2612556275252182,0.2507355578494676,1.0495568551144017,1.5533538195555,0,0,0,0,0,0,29,0.03427417930015153,0.6954272975392221
2023-01-05,0.01360957460081999,16154457384.8,57146726.499000005,137507050.875,144168928.32500002,100259599.8536,161830688.95400003,1290369.7943,4687.219710515,7960540959.1,16154457384.8,81665.31266,184004.46782,265669.78052167,33293633.912,4104,7223,9762,19457,5,4,0,5120,17194,273,5,1821,36124,2352,9463,2399958,-0.12905654251754187,-0.27807892203861334,1.0509972977818165,1.5558129278985444,0,0,0,0,0,0,29,-0.00476102132645639,0.953791170348564
2023-01-06,0.01358173143036236,16214156830.9,38222297.338,116658551.904,124542043.543,59017983.409,176167340.89,1250681.2452,1782.176945435,7960251289.6,16214156830.9,58633.575214,203761.56821,262395.14343181,13228163.3945,2261,3774,6014,20528,26,10,0,3329,18848,347,27,1609,39778,2662,13049,2402269,-0.03500692599223124,0.09878743808672438,1.0399468977924196,1.5428494970250326,0,0,0,0,0,0,26,0.01443624307570168,0.936700158318198
2023-01-07,0.01368090515904536,16239327687.4,48328088.222,84834370.538,126699362.484,22202130.352,74168812.926,149371.64904,10.1924484559,7992387419.9,16239327687.4,51405.185069,178382.60549999998,229787.79060117,3661786.654,1604,3006,5081,20336,25,5,0,2282,19283,142,42,1130,37179,1994,12346,2404384,-0.2487550670658223,-0.1923036320696558,1.0807687788203382,1.547310894325408,0,0,0,0,0,0,25,-0.00413732706520963,0.6695721973243012
2023-01-08,0.01415339160347162,16349856277.6,27768627.243,162535112.63799998,367184738.15,48701738.23,173113046.716,1087072.6631,14992.134098,7964455852.2,16349856277.6,66281.793484,182921.94585,249203.739302651,13013473.181,1451,4344,6554,17917,19,12,0,2376,16141,302,22,1443,33035,2508,10315,2407401,0.14400821653258758,-0.03324043337041627,1.026812327442372,1.519795601560288,0,0,0,0,0,0,25,0.01918343655401511,0.4426521468645632
2023-01-09,0.01519991035526216,16756062340.1,60566574.00399999,166287393.464,253870063.85,77006035.237,264129522.586,3023431.7883,121797.05569,8078606033.3,16756062340.1,65666.209132,186597.92841,252264.13756773,28586391.526,4034,6449,9324,20616,33,21,0,6087,19030,425,36,2699,45623,3953,13541,2411144,0.16285929920984035,0.28791581212842055,1.09366873150123,1.4796332666669614,0,0,0,0,0,0,25,0.02463241039047403,0.6550098540261583
2023-01-10,0.01437248219320193,16656173606.1,56283472.207,99713294.588,135266931.19,44845181.277,174791085.83999997,1091655.8856,140.00118914,7997123060.2,16656173606.1,51547.277848,186044.05637,237591.33418758,27050649.108999997,5710,10889,13383,27589,24,6,0,6978,26066,267,24,2020,53826,4088,14482,2416962,-0.06601967016445884,-0.03470036957225585,1.0875234842402788,1.4994166340198714,0,0,0,0,0,0,26,0.01101063977297744,0.73715943513156
2023-01-11,0.01588193341022341,17028347344.5,71762157.314,175077899.146,183493479.33,66453994.799,194893075.18,2504269.0653,1186204.1181100898,8107625569.8,17028347344.5,81583.127415,188532.00678,270115.13414457,57127569.434999995,2498,5384,8969,21997,55,34,0,3940,21404,399,68,2098,47205,5630,13761,2420134,0.02051972517655857,0.04948260715427075,1.064327779294504,1.4994259930015448,0,0,0,0,0,0,26,0.0401599672150974,0.9541368978629198
2023-01-12,0.01346590832432572,17412040138.6,96561089.24,246790668.74,259626801.42,84876655.271,276758189.11,6985135.45,2414343.273383,8143171627.9,17412040138.6,118349.236467,233907.13791,352256.37433487,28513610.007,2315,4444,7578,22428,55,32,0,4926,23023,600,64,2739,51194,5712,14284,2421914,0.00130673772176036,0.02459961232229043,1.0436168442913096,1.5724911710379077,0,0,0,0,0,0,30,0.01870385824725673,0.950559292762557
2023-01-13,0.01357920998474108,17641227923,73138827.12,230827141.736,299403436.83,61047388.39,285864873.85,2131992.486,142451.29514,8195866169.3,17641227923,62614.622503,189216.87048,251831.493080727,24982134.831,1996,3343,6663,19103,29,17,0,4039,18522,516,40,2172,42015,4510,12332,2423432,0.12082867568872747,0.1251290901185735,1.0027296536398782,1.6103752215478675,0,0,0,0,0,0,31,0.02426399321365924,0.7709568874022735
2023-01-14,0.01857028571695932,18168125410.9,66958387.54,289920581.14,355258875.92,81972892.50299999,409180060.59,6210155.8635,1943230.50309,8263292578.9,18168125410.9,20813806287.67876,203985.29677,20814010273.96096,97372196.395,2281,3257,9155,21595,133,56,0,6152,22942,736,159,3614,56107,7166,15503,2424764,-0.02288511617530567,0.03242404471643971,0.9946342740935824,1.854010238803316,0,0,0,0,0,0,46,0.06611135000929202,0.8160825831281597
2023-01-15,0.0211292160773986,18263897218.4,69959267.78,156301120.31,230414432.59,48552589.28,223128273.35,43091313.5546,1701.07626969,8262596621.2,18263897218.4,66468.126624,240318.32536,306786.45196272,65220340.483,1653,2742,6387,14761,45,16,0,3481,12804,402,71,1860,38222,6275,13421,2426594,-0.15877016909359795,-0.12166139699215509,0.9802829641532382,1.8788992612693536,0,0,0,0,0,0,52,0.00172107651637976,0.6783477864345528
2023-01-16,0.02155300188195579,18174797622.5,66974289.59,210807596.3,293117095.56,67395961.846,332576566.3,4426372.1261,17805.904232,8214731755.4,18174797622.5,57298.027163,206479.40108,263777.428265901,28688121.295,1817,2793,6472,15232,25,14,0,4035,12557,483,26,2238,40095,5591,15291,2427855,0.1495302164832121,0.13896140121199835,0.9603051085805654,1.8393095034464733,0,1,0,0,0,0,45,0.0154973497424633,0.7191924302376572
2023-01-17,0.02459924088960339,18349601505.2,57061685.572,146654134.979,213078631.51,48842719.693,280322120.47,1911656.9208,33319.862142,8343923226.5,18349601505.2,63530.725952,228832.12762,292362.85363184,29860773.057,1666,2523,5518,14952,17,16,0,3162,11339,467,18,1637,34904,4381,14000,2429306,-0.04828139483275826,-0.00623749015250816,0.975354601786523,1.8609910848242333,0,0,0,0,0,0,51,-0.00781132119489846,0.6882629850760862
2023-01-18,0.03113002068556315,17991949376,65019960.684,239163083.372,377678851.036,68615702.939,396531439.73,4344413.307,174947.24889,8331724179.9,17991949376,79957.054991,225123.07448,305080.1294477,58488782.636,1570,2418,5223,11618,42,29,0,3519,11441,511,46,2028,35537,5016,13113,2430599,0.2203209423819217,0.04984678415555908,0.9828312191510674,1.883561482914482,0,0,0,0,0,0,52,-0.03469811474565709,0.6332445746325446
2023-01-19,0.03153526175946463,18123451316.5,56282100.79,124038897.051,226630292.343,43407411.045,247387017.53,1309424.1962,16003.544224,8345555769.4,18123451316.5,55922.061382,212350.39568,268272.45702146,36592499.908,1543,2469,5290,7583,14,10,0,3175,10791,393,17,1331,27742,4503,7643,2432238,-0.2860073454516673,-0.12086234071780357,0.9418134196582634,1.9600491643413784,0,0,0,0,0,0,45,0.02632272202867991,0.5473182590404545
2023-01-20,0.03772424082656202,18778779515,52638905.667,199750383.478,318553039.23,35898480.554,231337522.558,7927024.331,574779.63169,8427137112,18778779515,97374.320753,226467.52526,323841.846025518,23420216.687,1753,3447,6649,9572,62,35,0,3651,11716,587,86,1891,31007,4569,8652,2434063,0.035229670338139,0.06801014510080561,0.9000426602865813,1.9111822858504952,0,0,0,0,0,0,51,0.0675060076824181,0.6270553373492609
2023-01-21,0.03384928194331546,18809312517.9,51037136.479,236269872.135,293649390.58599997,33234280.171,330906721.16,2523066.0355,192069.93682,8449022661.7,18809312517.9,61861.892348,215833.53552,277695.42798424,57820771.708,1833,3577,6813,9194,99,32,0,3948,12514,609,116,1818,32859,5181,8813,2435837,-0.17848737943280363,-0.14520975834846836,0.8812276691313032,2.014790769957311,0,0,0,0,0,0,53,-0.02097163765184984,0.8045985440783829
2023-01-22,0.03387057658932273,18534266076.8,36628966.379,164024896.858,241379601.925,53390032.828,220200942.59,2741325.9294,715132.765474,8400081819,18534266076.8,56033.191046,217376.21812,273409.40917316,17022044.215,1428,2107,4482,6808,40,22,0,3558,10885,432,47,1876,29066,4877,7518,2437131,-0.08236651615134444,-0.00904017120172923,0.8651289681699145,2.1105656613416808,0,0,0,0,0,0,53,9.22350460155208e-4,0.6795308946982389
2023-01-23,0.03371132932703161,18806153977.5,53392027.437,178045388.201,248972830.988,61631149.283,214851370.66000003,8562414.478,87201.6211418,8477811650,18806153977.5,70585.659555,256505.99667,327091.65624654,23406559.376999997,1573,2438,4889,6910,18,13,0,3116,10553,395,21,1723,28110,4850,7571,2438689,0.16508840565622915,0.09744016664312712,0.8413140760571415,2.042340496246363,0,0,0,0,0,0,50,-3.0735563747796846e-4,0.7151197481848187
2023-01-24,0.03839934109227883,18578404828.6,48804838.515999995,272996398.48,328184050.82,64049943.003,265437966.72,3234871.3069,133717.97558,8515446138.1,18578404828.6,79835.13689800001,231520.26315,311355.40003942,24159359.506,1572,2397,5027,6740,41,31,0,3313,10941,438,46,1569,28064,4499,7369,2440052,0.26017311842444396,0.1334550544912753,0.8105845926089351,2.076342590795214,0,0,0,0,0,0,52,-0.04423408913573112,0.8318393224713139
2023-01-25,0.03712755954484138,18983500138.8,68557926.456,437484673.3900001,556612553.569,93834442.87,371910074.522,3060769.8702999996,29328.642999,8678497794.3,18983500138.8,342232.877009,230608.79008,572841.66703079,42480918.97,1565,2348,4900,7390,29,16,0,3501,11314,535,40,1896,29558,4455,7970,2441588,-0.16425604047800602,-0.09175531020423526,0.8545356707642048,2.0523219957316043,0,0,0,0,0,0,51,0.03476442084396325,0.7859770150436747
2023-01-26,0.03661284803495691,18726469292.4,74165959.641,179160510.32,356076114.55,107193827.288,341403931.01,3774035.9892,12677.9577921,8555372835.8,18726469292.4,74557.541768,233614.79101,308172.33281758,31697211.106,3073,3671,6465,8174,35,17,0,5451,13767,646,35,2392,36630,5477,8954,2445765,0.01271401289289581,-0.0011296474378992,0.8243334306190208,2.070494312422078,0,0,0,0,0,0,54,-0.00538313240817167,0.5031522840177542
