"Date","volETH","totalValueLockedUSD","bridgeVolume","dailyBorrowUSD","dailyDepositUSD","dailyRepayUSD","dailyWithdrawUSD","dailyFlashloanUSD","dailyLiquidateUSD","totalBorrowBalanceUSD","totalDepositBalanceUSD","dailyTotalRevenueUSD","dailyTransferUSD","dailyActiveBorrowers","dailyActiveDepositors","dailyActiveUsers","dailyActiveTxSigners","dailyActiveLiquidatees","dailyActiveLiquidators","dailyActivePositions","dailyBorrowCount","dailyDepositCount","dailyFlashloanCount","dailyLiquidateCount","dailyRepayCount","dailyTransactionCount","dailyTransferCount","dailyWithdrawCount","openPositionCount","weightedAverageGasPrice","weightedAverageTxFee","weightedAverageEthAPY","weightedAverageStablecoinAPY","bridgeHack","lendingHack","tokenization","marketCollapse","bridgeIntegrations","mainnet","FGI","ETHreturn","CER"
"2024-03-11",0.0314896725914354,49457396376,434344923.74,1075989556.75,2289353671.7,907055735.32,2362619128.7,21539075.065,2578862.36091,13593399783.6,49457396376,4441238.79989533,158301800.19,5049,7624,18725,21497,208,65,0,8291,22430,2555,226,5705,73561,15789,18733,3846644,0.115398017575712,0.0829260655658296,0.85062815299736,15.3770403399781,0,0,0,0,0,0,82,0.0469779170670748,0.469997086973025
"2024-03-12",0.031824050801117,48496277928,402693659.47,587469276.76,1229037361.9,601752420.43,1576261555.7,28988986.5605,994056.30831,13476398343.8,48496277928,4165635.72914614,340108056.779,4550,6581,18687,21309,160,55,0,7389,22001,1767,194,5940,74277,17589,19589,3851311,-0.0907909957028461,-0.0957259589705576,0.896243425279561,15.3038336585341,0,0,0,0,0,0,81,-0.0213127386061043,0.477991389823834
"2024-03-13",0.0210581942304434,48751490238,303350689.8,1326379452.56,2080359829.9,1220095165.89,2460786575.7,19264894.819,181983.108918,13598095718.5,48751490238,3836984.79977282,129417079.49,4399,6430,18884,21975,69,28,0,7298,22235,2289,72,5294,70479,14260,19172,3854277,-0.0264686874624997,-0.0641117808115241,0.901233209591026,15.6538634362491,0,0,0,0,0,0,81,0.00626036197188639,0.637572132232411
"2024-03-14",0.0249021425549023,47656860867,296582324.12,530917102.02,1719942878.5,394850572.56,1738372950.3,43846404.403,426679.87609,13553629115.2,47656860867,4209727.89646729,185684818.635,5382,6870,21632,27634,309,53,0,9483,25927,16963,356,10154,109670,19240,27690,3857803,-0.0985135853828966,-0.131110125381103,0.889483648882686,15.7822006865223,0,0,0,0,0,0,88,-0.0305161840846573,0.308682985148335
"2024-03-15",0.0286229256159839,46494391261,224441871.84,742766927.39,1821414308,567588853.04,1675619231.7,34570921.1475,6223983.4172,13569673194.7,46494391261,3780130.93349352,225031369.13,5724,8649,24503,29669,304,80,0,10523,31062,11926,359,8617,113791,22827,28678,3862003,-0.171330514088314,-0.187680822316526,0.888244735902539,14.2056164567326,0,0,0,0,0,0,83,-0.0374650704816784,0.407796800611275
"2024-03-16",0.034540410820561,45033560326,171103301.67,348168548.31,1987182992.39,321590892.01,1941512201,22396735.6311,22853276.4242,13272365088.6,45033560326,3625251.92916462,89962466.19,4812,7508,22503,27538,233,74,0,8076,29100,10025,262,6893,101141,20775,26144,3866348,-0.164487111765089,-0.202197825007752,0.892549402741646,14.0410342721391,0,0,0,0,0,0,81,-0.0598791337878737,0.175207089454432
"2024-03-17",0.0391807584062724,45888624553,186582865.23,371120285.56,1608163845.25,284432468.91,1673822878.3,30421543.9225,10784037.2277,13445317115.2,45888624553,3767965.82554429,166001765.585,5227,8043,22387,27136,173,54,0,8427,29404,9118,177,6546,98736,20339,24865,3871068,-0.133425019611979,-0.0569256486424607,0.913131933062101,14.2841264755727,0,0,0,0,0,0,79,0.0337901089376924,0.230772683179124
"2024-03-18",0.0311075660352849,44444552531,315300408.93,831717974.07,2074153737.2,1128560264.48,2702667776.3,15580469.5733,147263.505654,12983503383.1,44444552531,2976051.91155673,185057305.98,4508,8212,21541,25950,127,49,0,7785,27310,9233,140,6227,93786,19711,23516,3875552,0.173867110443101,0.0644595946104285,1.02714491058745,13.9210677993684,0,0,0,0,0,0,77,-0.0347497937350401,0.40099147867061
"2024-03-19",0.0449640570415581,41597324231,399312707.28,591800050.52,2789699801.6,700714848.82,2982519226.3,53260332.17,54905231.682,12435354239.4,41597324231,3370259.14004604,182743539.29,6201,9768,26224,29941,1731,110,0,11312,35641,8317,1883,10599,129121,28580,32959,3879992,0.100582375712473,-0.0378553537753993,1.07994723652526,13.8178908650675,0,0,0,0,0,0,79,-0.106329968498194,0.212137539021432
"2024-03-20",0.0684571449589129,44282572154,348167512.4,592042696.48,3169444665.49,450427313.29,2964456934.56,46047807.646,3212678.0923,12946745581.5,44282572154,3329839.29023813,517152486.096,5886,8174,23202,27559,4372,92,0,11315,31756,14930,7552,8968,131013,27064,29655,3884960,-0.13764052149707,-0.00102129083544336,1.05453818655286,13.4256141780971,0,0,0,0,0,0,74,0.104746463903647,0.186796981479552
"2024-03-21",0.0683717126982847,43942585492,401672288.99,584917698.5,3175995672.21,401153431.38,3074066158.31,25460782.6204,47440.685871,13021690484.9,43942585492,3023413.83980723,110889391.69,4866,7802,20854,25226,593,23,0,8373,27160,8073,675,7089,98085,22000,24856,3889096,-0.0955315001663246,-0.103323481995604,1.04462369022076,13.1088141026165,0,0,0,0,0,0,78,-0.00613589902193467,0.184168292047132
"2024-03-22",0.0689547231439488,42530626623,399044281.97,803153458.03,2824539193.9,651345895.54,3044039832.79,31651505.2056,184190.981553,12979710483.2,42530626623,2876076.06910589,139782830.834,4164,8105,21299,25063,261,35,0,7092,27427,6703,309,5937,93594,21711,24568,3893657,-0.165205344355075,-0.183818701486505,1.0512482047851,13.2150900879516,0,0,0,0,0,0,75,-0.0466180331522974,0.284348491167878
"2024-03-23",0.0663269702462937,43129534208,334679263.39,265733580.77,1918616983.42,190526824.72,1875662046.51,14589180.0102,18859.875242,13097610383.4,43129534208,2679041.59591758,137021025.58,4470,7658,21877,25855,137,20,0,6984,29035,6674,143,5192,92668,20130,24623,3899256,-0.225473319684966,-0.226085507142516,1.02965340496792,13.5316971722908,0,0,0,0,0,0,73,-0.000365980607112348,0.138502673053754
"2024-03-24",0.0665718201932958,43670252556,485331109.34,287263645.63,1656947939.31,316820132.3,1677732817.89,11582738.3985,11045.488423,13170217589.7,43670252556,2895940.0523261,90904493.465,4890,7117,20962,24944,382,25,0,7510,27233,7370,428,5047,88953,19317,22179,3904268,-0.0237254742449467,0.0521601423372168,1.06137202784829,13.2285761662448,0,0,0,0,0,1,74,0.0360751705314737,0.173369143842639
"2024-03-25",0.0673418302891301,45166683481,584680562.45,389836123.43,2877811765.33,332298785.48,2754654405.65,26298307.4693,169801.492996,13386087844.8,45166683481,3393285.5479374,130318108.418,5314,7985,23077,27123,1230,41,0,8725,30245,8667,1375,6838,104558,23027,25837,3908557,0.288821318132866,0.286405887791711,1.01993064243278,14.2597794301996,0,0,0,0,0,0,75,0.038406923132106,0.135462690133695
"2024-03-26",0.0478180797711744,45077005729,621731897.11,412019044.57,3518585928.71,321665681.93,3513657584.55,19632009.3079,58765.590019,13438843218.9,45077005729,3359913.46136575,136361537.43,5172,7400,22503,27678,8547,29,0,8324,31633,12092,12429,6143,123449,25038,27906,3912807,0.136188131414727,0.112886656237471,1.04914803355497,13.8656502412162,0,0,0,0,0,0,81,-0.000869308453044226,0.117097906067355
"2024-03-27",0.0305220914636709,44223534982,541396529.03,407344621.21,2052247624.52,382592159.49,2285624274.1,16283950.117,32964.96933,13338305272.4,44223534982,3253344.72599898,115057657.321,4305,9436,24335,30141,1074,33,0,7513,34003,9207,1080,5378,105637,22228,26364,3919218,0.106640096019241,0.0843818992382789,1.04175263942241,14.7517786598333,0,0,0,0,0,0,83,-0.0245697629938348,0.198487071610218
"2024-03-28",0.0310465825037919,44988511352,615789645.1,353462414.42,1139584821.58,198027026.85,913994153.66,27267725.405,120705.483508,13557880513.4,44988511352,3397418.33164967,75547346.041,4752,12627,28177,33850,49,19,0,7556,33781,11580,49,5773,103535,20195,24724,3928400,-0.0271248672621984,0.00487541629303781,1.05859672301563,14.0037155616844,0,0,0,0,0,0,80,0.0167146015931312,0.3101677099647
"2024-03-29",0.0240880493027061,44726749515,435549367.41,667153512.84,1609492000,295697937.17,1373556693.7,13456661.4993,77074.89505,13812029293.8,44726749515,3196561.67037388,124672806.355,4893,10124,25750,31044,1684,26,0,7984,32430,11476,2015,6027,104335,20235,24316,3937136,-0.231090033537935,-0.228361293633542,0.991500640945035,12.4213605144347,0,0,0,0,0,0,79,-0.0140527606133869,0.414511853951433
"2024-03-30",0.0241136853194141,45127064510,409599782.8,496226614.39,1900795293.65,227194447.03,1514511799.35,30141902.9853,29005.363816,14060994031.8,45127064510,3542092.77059148,97534234.248,3971,8848,22697,28067,1796,25,0,6681,30076,15296,2736,5092,103055,20112,23178,3944785,-0.125811513186223,-0.0943545665248778,0.853118482642019,11.765948525721,0,0,0,0,0,0,75,-0.000835163568146058,0.261062627863057
"2024-03-31",0.0247598662372286,46245598945,437126271.65,292493544.27,1870870773.52,210974213.06,1627364368.54,30883076.2549,24595.029632,14286822709.3,46245598945,3980607.03975773,64208936.441,4251,8773,23602,29223,2238,24,0,7308,28776,15945,3166,5636,102347,18883,22734,3952076,-0.0519401726482266,-0.0223904514401849,0.851255227392681,10.6545193966088,0,0,0,0,0,0,75,0.0392170938359317,0.156340859245815
"2024-04-01",0.02633577646265,45153534072,382330788.08,436942862.54,1030354304.87,375366580.97,981552137.56,19817559.572,1505405.0693,14131771363.1,45153534072,3706445.72869261,55619032.496,3898,9160,24520,29719,238,49,0,6846,27437,14770,261,5971,96276,18476,22647,3957292,0.155968298618581,0.119183131995858,0.838937767631408,11.6972662214584,0,0,0,0,0,0,79,-0.0403612309718628,0.424070497376268
"2024-04-02",0.0353223706968696,42716333753,348975690.63,584314249.83,2818652974.9,1075856010.21,3458169639.6,42585400.731,17484181.011,13329408342.6,42716333753,2944638.64709502,295998540.322,4389,8845,26326,31950,361,100,0,8543,28404,16593,393,9634,109878,20754,25803,3960080,0.335075089430683,0.281535778587549,1.00964421830096,11.6754409186421,0,0,0,0,0,0,79,-0.0663379286912207,0.207302656635385
"2024-04-03",0.0358222033083215,42894586963,329828429.38,340236078.17,1856450760.45,392519391.45,1890894530.6,23124916.6934,676507.99926,13309920316.3,42894586963,2627385.68735833,61634861.236,3685,7761,22078,27361,276,46,0,7494,23752,19335,293,7214,94993,17342,19696,3963792,-0.139742510570911,-0.0923391703458102,1.02105304498159,11.7509465315119,0,0,1,0,0,0,71,0.00990505335031954,0.183272341727786
"2024-04-04",0.034739211614678,43620651804,387711614,854557731.48,1967022594.2,419543235.75,1675192354.6,22945691.616,256365.50073,13750109593.2,43620651804,2801569.0965486,123963943.574,3951,8240,21072,27085,1398,46,0,8448,23742,25814,1443,6963,102005,16295,19434,3968129,-0.0693217004952698,-0.0799736044367559,0.958224662779802,11.7606090422736,0,0,0,0,0,0,70,0.00507076185154531,0.434442255010067
"2024-04-05",0.0347583774510477,43552523474,382041551.02,512176357.33,2973009059.4,347108449.2,2627564007.37,27289886.501,3694274.6961,13831544862.6,43552523474,3228229.48608818,72581772.388,3635,8061,21823,28017,435,78,0,8197,23288,24776,545,7362,99358,15922,19390,3973211,-0.281548306969127,-0.284797428934885,0.881508812047626,11.5288024348374,0,0,0,0,0,0,79,-0.00289227609304632,0.172275410904185
"2024-04-06",0.0353879792232897,44177334067,288424106.3,349245521.19,1882246046.45,198168379.49,1754408380.77,14774496.8535,5360850.71165,14092785912.5,44177334067,4068332.97800412,45241959.572,3486,8168,21764,28171,198,32,0,6936,22570,29405,354,5723,97854,15006,17975,3979442,-0.315721356453141,-0.305036748328614,0.848917536296674,11.1447118689704,0,0,0,0,0,0,75,0.0102521636752861,0.185547219954954
"2024-04-07",0.0335312298638976,44630903886,316679622.04,469724613.11,1882133996.64,483064794.61,1872332768.69,18499592.0406,321404.101268,14118854864.7,44630903886,3590229.09636021,79423689.543,3795,8187,23884,29902,236,38,0,11600,27386,25417,297,10002,111913,17006,20327,3986787,0.115754777070696,0.146516285267236,0.804621396182134,11.2790926877405,0,0,0,0,0,0,78,0.0300160643504768,0.249570229297466
"2024-04-08",0.0401491018097621,45733699405,360399944.05,375029013.29,2512514523.5,623394790.25,3033816799.4,24011624.139,138927.25358,14063869785.2,45733699405,3728151.74284386,83689882.513,4952,8903,25211,30293,505,49,0,8821,28590,15854,551,6571,99871,18010,21724,3993725,0.330116594488435,0.36330564853507,0.786582402560381,11.6465304150573,0,0,0,0,0,0,76,0.0673794128901619,0.149264416098807
"2024-04-09",0.0359469049478789,44046412425,394114797.82,395503850.73,3007919832.6,920297749.9,3453557690.9,25983256.7753,312148.3081,13336043221.3,44046412425,2973722.73051548,161257669.681,4579,8386,24205,26146,220,54,0,8041,28891,1367,241,6438,86457,18806,22813,4000762,0.0725522860012353,0.0206030533752931,0.858976589751928,11.9628535253653,0,0,0,0,0,0,80,-0.0522120443680087,0.131487497254251
